# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
778000 -854.026 872.998 262.899 272.346 274.25 286.195 292.168 301.677 310.671 320.497 324.592 341.426
779000 -856.052 873.536 262.555 271.818 274.652 286.751 293.047 300.927 309.394 320.496 324.807 340.972
780000 -855.334 874.525 264.452 271.668 274.209 285.078 294.779 299.637 307.584 322.608 323.96 342.101
781000 -855.922 875.585 263.05 271.521 275.029 283.963 295.521 298.191 308.451 322.94 325.188 340.515
782000 -857.133 876.612 263.547 271.781 274.255 284.445 296.519 297.716 308.567 322.121 325.152 340.412
783000 -857.736 878.006 262.636 273.435 273.069 284.126 296.097 297.147 310.768 320.446 325.577 341.461
784000 -858.367 879.333 262.14 273.484 272.211 285.193 295.052 297.349 311.151 320.28 326.978 339.162
785000 -859.838 881.779 260.952 273.31 272.844 284.726 295.202 298.28 310.738 320.345 326.3 339.305
786000 -859.752 881.437 260.429 273.829 273.466 284.418 295.068 298.789 309.518 321.401 326.963 338.624
787000 -861.49 882.867 260.922 274.29 273.224 284.011 295.312 298.06 310.548 319.885 327.824 338.571
788000 -862.222 884.323 261.88 274.125 273.217 283.1 295.666 297.741 311.787 318.452 328.16 338.498
789000 -863.391 884.906 262.45 272.969 274.065 284.049 293.771 299.805 311.063 319.148 327.85 338.199
790000 -863.3 886.168 262.695 272.762 274.344 284.855 293.054 301.277 308.863 320.571 327.806 337.713
791000 -865.591 886.569 261.649 274.023 273.668 284.742 294.063 300.391 309.758 318.877 328.919 337.5
792000 -866.77 889.398 262.03 271.88 276.562 284.17 292.819 300.608 310.663 319.218 328.553 337.177
793000 -867.177 889.665 261.995 270.934 276.501 285.293 292.422 300.067 311.285 319.702 327.588 337.928
794000 -869.01 889.12 262.643 270.025 276.754 285.529 293.261 300.049 311.295 320.262 324.82 338.693
795000 -866.669 891.126 263.582 269.596 276.361 286.93 291.737 300.272 312.094 317.483 326.577 339.028
796000 -871.122 890.734 263.69 269.193 276.566 286.568 292.209 299.933 311.557 318.813 325.643 339.904
797000 -872.372 893.785 262.269 270.857 275.782 286.279 292.903 299.861 311.47 317.859 325.745 341.163
798000 -872.083 893.612 260.998 273.212 275.66 285.716 292.712 300.34 311.809 316.08 325.833 340.843
799000 -870.945 894.8 261.145 273.25 275.712 286.118 291.683 302.314 310.805 316.702 324.757 340.299
800000 -870.78 895.152 261.34 273.203 276.372 285.183 290.034 303.8 310.497 317.494 324.385 338.705
801000 -871.537 896.75 261.863 272.64 276.881 284.811 290.275 305.36 309.959 317.259 323.464 339.118
802000 -873.47 898.924 261.585 271.134 276.599 285.019 291.065 304.243 310.576 318.054 323.29 339.242
803000 -876.628 897.778 261.592 271.317 278.521 283.179 292.117 303.011 311.971 317.37 323.648 339.945
804000 -876.723 901.227 261.462 270.76 278.405 283.308 292.73 302.586 310.849 317.168 323.16 341.766
805000 -878.066 899.49 262.567 270.635 277.296 283.614 294.356 301.035 310.106 317.57 324.239 342.263
806000 -879.957 900.095 263.999 270.242 275.77 283.538 296.817 298.454 310.168 318.622 324.204 343.227
807000 -881.148 900.981 263.427 271.006 276.507 283.264 296.536 298.225 308.402 320.078 324.744 342.02
808000 -882.298 902.27 264.145 272.132 275.013 283.875 296.72 297.493 309.179 318.865 326.968 341.147
809000 -883.258 902.9 263.539 272.377 274.243 284.789 296.151 298.376 308.639 318.49 328.468 340.595
810000 -883.202 904.751 263.541 271.552 275.367 284.778 295.554 300.255 307.733 318.04 327.366 340.739
811000 -882.728 906.106 262.974 271.651 275.822 284.573 294.768 299.857 310.514 315.473 327.365 340.541
812000 -883.217 907.175 261.702 271.47 275.837 285.478 294.421 300.533 311.335 314.276 327.268 339.303
813000 -882.894 910.178 261.825 270.932 276.232 285.466 293.606 301.758 311.024 314.147 326.691 338.605
814000 -885.115 910.298 260.518 270.009 277.649 285.563 292.821 303.182 309.364 314.716 326.317 338.989
815000 -885.397 911.719 261.275 269.926 276.616 285.485 293.821 303.616 308.025 314.679 326.897 339.051
816000 -885.882 912.623 261.437 270.189 276.878 285.158 294.134 302.758 310.337 313.423 325.447 340.878
817000 -889.825 913.582 260.743 270.68 278.025 285.722 292.342 302.926 310.36 314.065 324.156 341.41
818000 -890.695 914.185 260.833 269.805 277.762 286.737 292.254 302.664 309.634 315.086 324.652 342.771
819000 -889.565 913.913 262.173 269.364 277.145 287.27 293.531 301.462 308.425 316.652 323.7 343.89
820000 -892.972 916.326 261.626 268.778 276.344 287.6 294.905 301.563 305.071 319.854 323.396 342.888
821000 -894.45 917.317 262.544 268.313 276.052 287.658 294.505 301.372 304.083 320.755 325.157 342.421
822000 -893.786 916.585 262.691 268.647 276.631 286.91 295.888 300.22 302.072 322.988 325.14 341.932
823000 -894.117 916.998 262.935 269.155 275.48 288.146 295.937 299.958 300.318 324.35 326.154 340.358
824000 -895.434 918.022 263.008 270.457 274.244 286.959 296.252 299.507 301.249 325.652 325.102 339.464
825000 -897.285 920.075 261.733 269.787 277.34 285.418 295.104 300.095 302.355 324.045 326.533 338.727
826000 -896.329 921.717 261.443 269.9 278.355 284.81 294.879 298.71 304.541 321.829 327.317 339.227
827000 -896.264 921.84 261.372 269.858 279.296 283.283 294.436 298.166 307.202 321.724 326.076 338.056
828000 -894.962 922.161 262.663 270.233 278.602 283.219 293.877 298.429 308.641 321.741 326.026 334.778
829000 -897.193 922.978 261.883 270.912 278.2 284.444 292.077 299.612 308.633 320.69 324.902 335.554
830000 -897.813 925.927 261.773 272.102 278.22 284.105 290.074 300.407 308.924 319.367 325.636 336.536
831000 -897.287 926.184 262.724 272.313 278.191 283.444 289.392 300.593 310.901 316.911 325.519 337.672
832000 -898.114 925.67 263.988 272.48 279.273 282.889 288.614 300.71 311.933 315.537 325.549 337.074
833000 -899.146 925.849 264.097 273.444 279.155 280.82 288.995 302.875 310.869 315.683 325.929 335.791
834000 -900.558 925.406 264.949 272.96 279.72 279.768 289.706 303.383 310.208 316.43 326.167 336.822
835000 -901.095 927.867 264.161 272.322 280.762 278.876 290.022 304.002 308.807 316.648 326.776 336.574
836000 -902.909 929.163 263.47 273.185 280.331 279.238 291.353 301.534 308.983 316.35 329.054 336.562
837000 -903.948 929.303 265.174 272.961 280.184 278.331 292.494 302.013 307.182 317.462 326.788 338.383
838000 -903.873 929.747 265.046 273.458 279.53 279.934 291.823 301.411 308.938 316.544 326.182 338.566
839000 -906.537 931.022 264.532 273.442 279.547 279.996 293.282 298.94 309.339 316.267 326.351 338.839
840000 -908.122 931.024 264.577 274.041 278.746 280.85 292.709 299.023 309.364 318.23 324.465 339.791
841000 -908.037 930.617 265.934 274.391 277.891 281.352 291.225 301.186 308.287 319.187 323.484 339.753
842000 -907.482 932.128 267.181 273.775 277.539 282.62 289.511 301.902 306.348 320.258 322.211 340.14
843000 -909.004 933.009 267.425 272.439 277.355 283.265 288.94 301.768 306.4 321.05 323.035 340.061
844000 -910.117 933.412 266.271 271.869 278.373 281.992 290.007 300.492 307.834 321.086 322.83 339.747
845000 -911.473 935.406 266.021 273.169 278.129 282.782 291.046 299.067 308.477 320.583 322.992 338.521
846000 -912.502 936.802 267.613 272.229 276.764 283.211 291.042 298.511 309.745 320.755 322.659 338.721
847000 -916.096 936.849 269.855 272.119 275.52 283.739 289.733 299.818 311.317 319.251 325.741 337.81
848000 -917.386 937.19 268.87 272.999 274.255 283.942 288.781 301.166 310.959 319.276 326.951 337.395
849000 -919.459 939.069 268.482 272.492 274.079 284.456 289.075 300.701 310.737 320.635 327.781 336.389
850000 -920.752 939.288 269.693 270.383 274.801 283.705 289.293 300.486 311.686 320.511 328.555 335.721
851000 -921.434 940.949 268.987 269.369 277.7 280.962 290.345 299.625 313.033 320.07 329.678 335.36
852000 -924.374 943.198 267.803 269.38 279.31 279.399 290.38 299.496 313.124 320.973 328.135 337.529
853000 -926.731 946.176 267.423 269.33 279.171 279.55 290.634 298.182 312.206 322.227 329.386 338.695
854000 -928.044 946.388 265.127 270.481 279.021 278.738 291.915 298.813 311.318 323.479 329.172 337.574
855000 -929.294 948.375 264.481 270.182 277.956 279.816 292.536 298.241 312.732 322.813 328.93 338.835
856000 -930.505 950.514 264.689 270.431 277.386 280.293 293.339 297.191 312.713 321.165 331.245 338.287
857000 -931.774 949.691 263.771 270.864 276.631 281.722 293.352 297.436 311.947 320.24 333.276 337.723
858000 -931.83 952.155 262.669 271.608 275.951 282.275 293.901 297.76 312.411 319.555 333.561 337.72
859000 -932.554 951.334 264.228 270.86 275.438 282.662 294.316 296.362 313.463 318.778 333.02 336.604
860000 -934.294 951.889 263.965 271.496 275.557 282.943 292.896 297.549 313.247 318.363 331.635 338.252
861000 -933.902 952.336 264.963 272.781 274.897 282.665 292.193 298.815 311.546 320.381 330.442 337.9
862000 -933.213 952.049 265.404 272.424 275.587 281.854 290.486 300.176 311.216 321.501 328.978 337.69
863000 -932.764 954.126 266.294 271.741 276.375 282.468 289.503 301.134 311.447 321.472 328.115 337.167
864000 -932.599 951.887 266.963 271.855 276.216 282.47 290.176 300.807 312.122 319.473 328.449 336.549
865000 -933.076 955.235 267.627 271.043 276.604 283.191 288.301 301.285 313.696 319.467 326.041 337.343
866000 -933.098 954.433 267.519 270.828 277.186 281.752 288.731 302.26 313.664 320.047 324.49 337.6
867000 -933.959 955.037 266.8 271.309 276.836 282.037 289.519 302.756 312.781 320.639 325.418 336.153
868000 -932.611 957.422 265.753 272.084 277.145 281.669 290.279 302.416 310.058 321.986 326.431 334.845
869000 -934.296 958.169 265.85 272.439 277.782 280.87 290.004 302.838 308.862 322.954 327.642 333.391
870000 -935.615 960.183 264.708 273.383 277.025 281.471 290.38 302.646 308.422 322.121 328.23 333.053
871000 -937.974 961.743 263.085 274.228 276.168 282.151 290.268 301.88 309.487 320.925 328.281 334.952
872000 -939.678 962.549 262.999 273.652 277.188 282.448 289.393 302.984 310.077 319.997 326.223 336.423
873000 -941.648 963.7 264.339 271.916 277.533 282.745 289.301 304.35 309.143 320.096 326.159 337.721
874000 -941.853 962.86 264.857 272.06 275.351 284.622 290.958 302.183 308.677 321.166 326.845 336.461
875000 -940.07 966.762 263.645 272.512 274.271 286.754 291.057 300.788 308.191 322.487 327.913 333.331
876000 -942.485 967.265 263.073 272.087 275.798 285.154 292.124 300.384 308.677 322.421 329.282 331.376
877000 -942.58 968.439 263.669 271.538 276.124 284.728 292.374 299.996 309.739 320.958 329.631 331.615
878000 -943.489 971.351 262.568 270.419 277.578 284.274 292.514 300.514 309.607 321.403 329.343 333.244
879000 -948.203 969.904 262.858 269.789 276.982 285.306 292.724 299.43 309.635 321.939 329.873 333.462
880000 -950.06 971.141 265.09 267.295 277.625 286.121 292.217 300.264 310.219 321.83 329.133 335.19
881000 -952.268 971.538 266.596 266.46 277.075 285.602 293.126 299.372 311.36 321.34 328.987 336.193
882000 -952.542 971.653 266.904 266.118 275.423 286.268 294.102 298.485 313.929 319.767 329.168 335.87
883000 -953.057 974.474 266.437 267.336 275.242 285.531 294 298.568 315.451 318.495 329.529 335.596
884000 -955.291 974.732 266.253 266.939 275.161 285.559 292.227 300.839 315.56 317.497 329.882 334.93
885000 -956.192 978.014 266.238 267.301 275.024 285.146 292.187 301.203 314.519 317.355 330.412 335.478
886000 -957.046 977.637 266.317 268.302 273.84 285.351 291.481 302.688 313.775 316.527 331.58 334.853
887000 -956.526 980.205 264.224 269.547 273.479 285.293 291.51 302.563 313.554 316.709 330.331 335.924
888000 -958.728 980.312 264.494 269.177 275.695 283.275 291.672 303.067 314.137 317.44 329.977 335.771
889000 -961.865 982.298 263.852 268.419 276.381 283.431 291.252 305.129 312.343 318.924 328.633 336.001
890000 -962.343 980.449 264.62 268.217 276.356 284.206 290.263 306.241 311.005 319.781 328.424 336.461
891000 -964.695 983.056 265.084 268.533 276.09 285.621 289.863 306.705 310.879 319.065 329.923 335.978
892000 -964.982 982.94 265.187 268.256 276.855 285.627 289.959 305.621 311.186 319.332 329.411 335.851
893000 -963.98 984.673 264.334 268.49 278.637 283.709 290.513 306.02 310.699 318.679 330.711 335.283
894000 -965.015 984.155 266.043 268.205 278.323 284.86 289.555 306.396 309.363 319.147 330.315 335.161
895000 -966.511 984.339 267.645 267.31 277.62 285.164 290.742 306.196 309.175 320 329.35 334.977
896000 -966.438 984.106 267.934 267.523 277.079 286.554 290.69 305.201 309.731 320.581 328.419 334.644
897000 -969.062 986.944 267.49 266.832 276.705 285.912 292.82 302.729 310.797 322.009 326.97 336.796
898000 -971.61 989.233 267.403 267.058 276.814 284.076 295.13 300.532 312.206 322.48 325.263 336.653
899000 -968.597 989.236 266.908 267.45 276.955 284.206 295.971 299.044 312.534 321.217 326.71 336.112
900000 -972.292 990.687 266.051 268.69 278.526 283.455 295.712 298.276 312.528 320.244 327.175 336.58
901000 -972.844 993.46 264.381 270.343 279.022 283.314 294.977 298.89 311.272 320.687 327.438 336.433
902000 -972.921 994.401 263.469 271.181 278.722 283.986 294.106 299.9 310.436 320.276 327.645 336.334
903000 -975.526 996.19 262.464 272.4 277.396 285.251 293.763 300.325 311.072 317.351 329.7 336.126
904000 -975.576 994.715 263.235 270.767 278.548 286.707 292.682 299.458 312.028 315.977 331.262 334.05
905000 -975.926 996.214 264.106 270.095 279.905 284.839 292.087 300.141 311.881 316.459 331.177 333.801
906000 -978.116 996.867 266.059 269.083 280.704 284.921 290.378 301.9 310.153 317.194 331.115 334.653
907000 -977.508 997.691 266.185 269.339 280.965 284.505 290.78 302.608 309.42 317.107 330.9 333.474
908000 -977.264 999.819 265.957 269.031 280.526 284.127 292.361 302.603 309.179 317.694 329.546 333.725
909000 -977.958 999.28 265.893 269.832 281.026 284.142 293.649 301.816 308.491 319.922 328.403 332.402
910000 -980.645 1000.59 265.675 270.76 281.545 282.824 295.429 300.339 307.95 320.631 327.388 332.813
911000 -978.037 1002.19 265.178 270.029 281.589 282.398 296.085 298.569 309.29 318.785 329.501 331.807
912000 -979.887 1004.82 263.772 270.45 281.693 282.321 296.173 298.737 310.259 317.141 330.085 330.743
913000 -980.753 1005.62 262.448 270.885 282.111 283.402 294.349 300.482 309.87 316.935 330.001 332.292
914000 -981.666 1007.04 262.242 271.976 280.954 284.45 294.753 301.158 308.91 315.804 328.799 332.968
915000 -983.145 1006.79 262.173 272.543 279.564 286.284 294.554 301.532 307.986 316.305 327.733 333.675
916000 -982.238 1007.96 262.386 272.245 279.21 287.529 294.538 301.563 308.072 315.557 327.001 332.939
917000 -984.446 1008.12 263.928 271.885 278.954 287.601 292.78 302.905 308.114 315.793 327.645 332.688
918000 -986.978 1009.81 264.267 272.37 278.661 287.295 293.213 303.488 308.084 314.991 328.122 333.48
919000 -986.849 1011.24 263.442 272.864 277.823 286.998 292.321 305.592 306.715 315.005 327.493 334.206
920000 -986.325 1012.62 263.855 272.415 277.592 286.586 293.481 305.535 305.982 314.721 327.244 334.243
921000 -988.928 1014.25 263.645 272.759 277.447 286.333 294.78 305.499 306.147 313.473 328.119 333.444
922000 -989.234 1014.41 263.723 272.255 276.479 287.582 294.133 305.821 306.483 313.148 328.66 333.744
923000 -988.936 1015.23 264.329 271.671 277.087 287.651 293.695 306.096 306.9 313.357 328.19 333.007
924000 -990.755 1015.9 264.415 272.397 276.952 286.731 295.614 302.82 308.492 312.317 327.1 334.775
925000 -991.409 1016.99 263.759 272.387 277.94 285.081 296.359 302.476 307.841 314.103 325.46 334.413
926000 -991.114 1017.69 263.609 273.233 278.272 282.857 298.131 300.749 309.123 314.668 323.913 335.295
927000 -994.554 1018.14 263.663 272.518 279.231 282.223 298.729 300.261 309.32 314.454 323.713 336.303
928000 -995.192 1020.66 261.734 272.578 279.079 283.464 297.282 301.017 308.085 315.4 323.903 336.656
929000 -994.47 1023.69 261.789 273.135 277.342 285.489 295.572 302.192 308.278 314.207 324.695 335.405
930000 -995.012 1023.26 263.214 273.121 276.477 285.832 295.414 302.579 308.686 315.51 323.206 335.92
931000 -996.84 1023.81 263.431 273.266 277.615 286.504 294.041 302.347 308.087 316.949 321.584 336.296
932000 -997.99 1026.31 263.684 272.088 278.517 286.284 293.636 301.724 308.955 317.055 320.976 335.708
933000 -995.985 1026.77 264.148 272.292 278.606 285.642 294.044 302.407 307.88 316.831 319.395 336.193
934000 -996.834 1025.07 264.471 272.548 278.717 285.323 295.255 302.707 307.891 314.855 321.18 334.631
935000 -997.744 1027.46 264.198 272.314 278.702 284.719 296.395 302.942 307.478 314.764 322.138 333.163
936000 -999.122 1029.04 263.453 271.257 279.974 284.513 295.416 303.35 306.803 316.789 321.146 333.605
937000 -999.867 1030.15 263.664 270.839 280.232 284.58 295.735 302.598 307.056 316.164 322.255 332.09
938000 -1000.96 1031.56 263.252 271.904 279.683 283.619 296.636 302.179 308.142 315.004 321.979 333.682
939000 -1001.25 1034.53 263.678 271.723 278.156 284.69 295.88 304.414 307.252 314.062 321.869 332.881
940000 -998.995 1034.64 263.818 270.782 279.347 284.641 294.73 305.521 306.083 314.401 321.743 330.889
941000 -1000.94 1034.15 264.683 270.451 280.361 284.611 294.639 304.866 306.399 315.213 321.373 330.461
942000 -1002.7 1035.05 265.938 270.248 279.325 285.209 293.558 305.104 307.092 314.672 323.189 328.242
943000 -1001.49 1037.1 264.769 271.712 279.141 285.719 292.11 304.787 307.722 313.923 324.328 328.11
944000 -1003.15 1037.77 265.291 271.568 279.397 286.525 291.358 302.992 308.75 313.854 323.942 328.645
945000 -1005.8 1039.47 264.879 272.645 278.463 285.296 293.711 300.883 310.272 312.91 322.341 329.71
946000 -1005.73 1039.89 264.518 274.988 277.902 284.731 294.966 299.682 309.854 313.782 322.092 329.918
947000 -1007.29 1040.51 264.175 274.444 278.589 285.699 294.088 299.56 309.188 314.792 320.654 331.876
948000 -1010.48 1041.71 264.391 274.011 279.997 285.195 293.136 300.658 309.229 316.024 319.149 334.343
949000 -1009.44 1041.34 263.794 275.011 279.304 285.688 291.316 301.493 310.391 315.504 319.182 333.722
